qz,qxy,intensity
0.624697,0.419643,85.449
0.624697,0.428571,85.449
0.624697,0.4375,84.862
0.624697,0.446429,85.161
0.624697,0.455357,84.161
0.624697,0.464286,85.748
0.624697,0.473214,87.449
0.624697,0.482143,86.449
0.624697,0.491071,86.449
0.624697,0.5,89.15
0.624697,0.508929,86.933
0.624697,0.517857,86.634
0.624697,0.526786,87.623
0.624697,0.535714,89.21
0.624697,0.544643,90.889
0.624697,0.553571,96.177
0.624697,0.5625,99.166
0.624697,0.571429,101.454
0.624697,0.580357,107.834
0.624697,0.589286,109.834
0.624697,0.598214,112.823
0.624697,0.607143,119.41
0.624697,0.616071,113.111
0.624697,0.625,118.111
0.624697,0.633929,108.41
0.624697,0.642857,109.432
0.624697,0.651786,102.155
0.624697,0.660714,102.155
0.624697,0.669643,98.166
0.624697,0.678571,94.878
0.624697,0.6875,96.889
0.624697,0.696429,94.889
0.624697,0.705357,93.188
0.624697,0.714286,93.188
0.624697,0.723214,91.188
0.624697,0.732143,94.188
0.624697,0.741071,93.889
0.624697,0.75,95.889
0.624697,0.758929,99.59
0.624697,0.767857,97.59
0.624697,0.776786,99.878
0.624697,0.785714,98.166
0.624697,0.794643,100.155
0.624697,0.803571,101.856
0.624697,0.8125,104.144
0.624697,0.821429,102.133
0.624697,0.830357,107.834
0.624697,0.839286,109.535
0.624697,0.848214,110.997
0.624697,0.857143,122.758
0.624697,0.866071,127.149
0.624697,0.875,131.355
0.624697,0.883929,129.621
0.624697,0.892857,137.631
0.624697,0.901786,141.185
0.624697,0.910714,142.277
0.624697,0.919643,141.782
0.624697,0.928571,149.059
0.624697,0.9375,150.738
0.624697,0.946429,155.591
0.624697,0.955357,157.982
0.624697,0.964286,157.982
0.624697,0.973214,160.982
0.624697,0.982143,156.982
0.624697,0.991071,156.982
0.624697,1,156.509
0.624697,1.00893,155.808
0.624697,1.01786,153.808
0.624697,1.02679,158.395
0.624697,1.03571,155.683
0.624697,1.04464,157.085
0.624697,1.05357,158.455
0.624697,1.0625,160.711
0.624697,1.07143,160.939
0.624697,1.08036,161.227
0.624697,1.08929,159.868
0.624697,1.09821,156.982
0.624697,1.10714,156.982
0.624697,1.11607,154.281
0.624697,1.125,159.107
0.624697,1.13393,156.819
0.624697,1.14286,152.819
0.624697,1.15179,155.417
0.624697,1.16071,155.118
0.624697,1.16964,152.118
0.624697,1.17857,152.406
0.624697,1.1875,154.107
0.624697,1.19643,151.694
0.624697,1.20536,157.281
0.624697,1.21429,155.281
0.624697,1.22321,158.281
0.624697,1.23214,153.982
0.624697,1.24107,152.982
0.624697,1.25,157.982
0.624697,1.25893,156.971
0.624697,1.26786,157.444
0.624697,1.27679,157.683
0.624697,1.28571,157.694
0.624697,1.29464,156.509
0.624697,1.30357,154.993
0.624697,1.3125,150.026
0.624697,1.32143,144.418
0.624697,1.33036,143.946
0.624697,1.33929,137.979
0.624697,1.34821,132.414
0.624697,1.35714,127.159
0.624697,1.36607,122.377
0.624697,1.375,116.1
0.624697,1.38393,116.111
0.624697,1.39286,109.823
0.624697,1.40179,104.133
0.624697,1.41071,106.845
0.624697,1.41964,98.856
0.624697,1.42857,99.166
0.624697,1.4375,95.889
0.624697,1.44643,94.9
0.624697,1.45536,90.911
0.624697,1.46429,90.025
0.624697,1.47321,88.15
0.624697,1.48214,87.748
0.624697,1.49107,84.748
0.624697,1.5,83.851
0.624697,1.50893,83.851
0.624697,1.51786,83.862
0.615012,0,103.89
0.615012,0.00892857,91.44
0.615012,0.0178571,88.449
0.615012,0.0267857,90.264
0.615012,0.0357143,90.612
0.615012,0.0446429,94.487
0.615012,0.0535714,94.59
0.615012,0.0625,96.867
0.615012,0.0714286,104.856
0.615012,0.0803571,103.546
0.615012,0.0892857,110.72
0.615012,0.0982143,114.356
0.615012,0.107143,120.677
0.615012,0.116071,72.661
0.615012,0.125,57.372
0.615012,0.133929,59.155
0.615012,0.142857,56.133
0.615012,0.151786,56.218
0.615012,0.160714,116.587
0.615012,0.169643,114.698
0.615012,0.178571,109.133
0.615012,0.1875,106.856
0.615012,0.196429,103.155
0.615012,0.205357,101.867
0.615012,0.214286,96.878
0.615012,0.223214,91.9
0.615012,0.232143,93.911
0.615012,0.241071,91.911
0.615012,0.25,91.911
0.615012,0.258929,92.21
0.615012,0.267857,88.221
0.615012,0.276786,89.221
0.615012,0.285714,88.221
0.615012,0.294643,88.933
0.615012,0.303571,89.449
0.615012,0.3125,84.449
0.615012,0.321429,87.449
0.615012,0.330357,84.449
0.615012,0.339286,86.449
0.615012,0.348214,86.449
0.615012,0.357143,85.449
0.615012,0.366071,85.449
0.615012,0.375,86.449
0.615012,0.383929,87.449
0.615012,0.392857,85.449
0.615012,0.401786,85.449
0.615012,0.410714,86.449
0.615012,0.419643,85.449
0.615012,0.428571,85.449
0.615012,0.4375,86.161
0.615012,0.446429,86.161
0.615012,0.455357,85.161
0.615012,0.464286,85.161
0.615012,0.473214,86.449
0.615012,0.482143,86.449
0.615012,0.491071,86.449
0.615012,0.5,87.449
0.615012,0.508929,88.221
0.615012,0.517857,88.221
0.615012,0.526786,88.221
0.615012,0.535714,87.623
0.615012,0.544643,90.911
0.615012,0.553571,91.9
0.615012,0.5625,96.177
0.615012,0.571429,98.465
0.615012,0.580357,104.856
0.615012,0.589286,107.144
0.615012,0.598214,109.133
0.615012,0.607143,111.122
0.615012,0.616071,118.823
0.615012,0.625,110.823
0.615012,0.633929,111.823
0.615012,0.642857,106.421
0.615012,0.651786,110.834
0.615012,0.660714,103.144
0.615012,0.669643,104.443
0.615012,0.678571,98.166
0.615012,0.6875,93.889
0.615012,0.696429,94.188
0.615012,0.705357,94.188
0.615012,0.714286,98.188
0.615012,0.723214,96.188
0.615012,0.732143,94.188
0.615012,0.741071,93.188
0.615012,0.75,92.889
0.615012,0.758929,94.889
0.615012,0.767857,94.889
0.615012,0.776786,96.889
0.615012,0.785714,104.878
0.615012,0.794643,100.166
0.615012,0.803571,97.155
0.615012,0.8125,101.856
0.615012,0.821429,102.144
0.615012,0.830357,105.546
0.615012,0.839286,108.133
0.615012,0.848214,109.193
0.615012,0.857143,115.242
0.615012,0.866071,117.459
0.615012,0.875,126.551
0.615012,0.883929,125.746
0.615012,0.892857,136.012
0.615012,0.901786,133.207
0.615012,0.910714,136.185
0.615012,0.919643,150.804
0.615012,0.928571,147.782
0.615012,0.9375,151.749
0.615012,0.946429,152.716
0.615012,0.955357,152.58
0.615012,0.964286,157.982
0.615012,0.973214,157.982
0.615012,0.982143,157.281
0.615012,0.991071,159.982
0.615012,1,160.281
0.615012,1.00893,157.281
0.615012,1.01786,154.993
0.615012,1.02679,158.808
0.615012,1.03571,156.096
0.615012,1.04464,157.21
0.615012,1.05357,156.797
0.615012,1.0625,159.683
0.615012,1.07143,158.971
0.615012,1.08036,159.971
0.615012,1.08929,154.971
0.615012,1.09821,156.982
0.615012,1.10714,159.281
0.615012,1.11607,150.993
0.615012,1.125,155.118
0.615012,1.13393,154.118
0.615012,1.14286,151.83
0.615012,1.15179,154.83
0.615012,1.16071,151.83
0.615012,1.16964,153.83
0.615012,1.17857,154.118
0.615012,1.1875,153.118
0.615012,1.19643,152.004
0.615012,1.20536,153.993
0.615012,1.21429,154.993
0.615012,1.22321,155.281
0.615012,1.23214,159.281
0.615012,1.24107,157.982
0.615012,1.25,157.982
0.615012,1.25893,160.156
0.615012,1.26786,157.569
0.615012,1.27679,159.982
0.615012,1.28571,156.107
0.615012,1.29464,151.107
0.615012,1.30357,155.118
0.615012,1.3125,153.738
0.615012,1.32143,141.418
0.615012,1.33036,142.234
0.615012,1.33929,134.267
0.615012,1.34821,136.3
0.615012,1.35714,131.045
0.615012,1.36607,128.48
0.615012,1.375,118.388
0.615012,1.38393,115.399
0.615012,1.39286,111.41
0.615012,1.40179,103.834
0.615012,1.41071,110.133
0.615012,1.41964,98.856
0.615012,1.42857,99.867
0.615012,1.4375,97.889
0.615012,1.44643,90.188
0.615012,1.45536,94.9
0.615012,1.46429,92.911
0.615012,1.47321,86.851
0.615012,1.48214,86.862
0.615012,1.49107,84.449
0.615012,1.5,83.851
0.615012,1.50893,83.851
0.615012,1.51786,83.862
0.605327,0,222.909
0.605327,0.00892857,163.584
0.605327,0.0178571,88.733
0.605327,0.0267857,90.922
0.605327,0.0357143,91.612
0.605327,0.0446429,94.889
0.605327,0.0535714,97.878
0.605327,0.0625,95.867
0.605327,0.0714286,105.443
0.605327,0.0803571,106.133
0.605327,0.0892857,108.122
0.605327,0.0982143,116.758
0.605327,0.107143,127.367
0.605327,0.116071,78.824
0.605327,0.125,57.475
0.605327,0.133929,57.041
0.605327,0.142857,56.72
0.605327,0.151786,59.196
0.605327,0.160714,126.679
0.605327,0.169643,115.986
0.605327,0.178571,110.122
0.605327,0.1875,104.557
0.605327,0.196429,98.856
0.605327,0.205357,100.155
0.605327,0.214286,94.579
0.605327,0.223214,94.889
0.605327,0.232143,90.911
0.605327,0.241071,91.911
0.605327,0.25,91.911
0.605327,0.258929,91.21
0.605327,0.267857,86.221
0.605327,0.276786,91.221
0.605327,0.285714,88.221
0.605327,0.294643,86.933
0.605327,0.303571,87.449
0.605327,0.3125,88.449
0.605327,0.321429,86.449
0.605327,0.330357,87.449
0.605327,0.339286,86.449
0.605327,0.348214,86.449
0.605327,0.357143,86.449
0.605327,0.366071,86.449
0.605327,0.375,86.449
0.605327,0.383929,87.449
0.605327,0.392857,85.449
0.605327,0.401786,84.449
0.605327,0.410714,84.449
0.605327,0.419643,85.449
0.605327,0.428571,85.449
0.605327,0.4375,85.161
0.605327,0.446429,86.161
0.605327,0.455357,86.161
0.605327,0.464286,85.161
0.605327,0.473214,85.161
0.605327,0.482143,85.449
0.605327,0.491071,86.449
0.605327,0.5,86.449
0.605327,0.508929,84.851
0.605327,0.517857,86.449
0.605327,0.526786,87.449
0.605327,0.535714,87.449
0.605327,0.544643,90.851
0.605327,0.553571,90.726
0.605327,0.5625,91.416
0.605327,0.571429,93.932
0.605327,0.580357,100.166
0.605327,0.589286,103.454
0.605327,0.598214,104.144
0.605327,0.607143,107.133
0.605327,0.616071,108.421
0.605327,0.625,108.823
0.605327,0.633929,108.823
0.605327,0.642857,113.823
0.605327,0.651786,108.823
0.605327,0.660714,105.834
0.605327,0.669643,101.557
0.605327,0.678571,100.753
0.605327,0.6875,97.59
0.605327,0.696429,95.188
0.605327,0.705357,94.9
0.605327,0.714286,92.188
0.605327,0.723214,97.188
0.605327,0.732143,95.188
0.605327,0.741071,98.188
0.605327,0.75,93.188
0.605327,0.758929,94.889
0.605327,0.767857,93.889
0.605327,0.776786,94.889
0.605327,0.785714,92.889
0.605327,0.794643,97.878
0.605327,0.803571,98.166
0.605327,0.8125,98.155
0.605327,0.821429,102.856
0.605327,0.830357,103.557
0.605327,0.839286,108.144
0.605327,0.848214,108.492
0.605327,0.857143,112.954
0.605327,0.866071,114.47
0.605327,0.875,118.149
0.605327,0.883929,127.643
0.605327,0.892857,135.724
0.605327,0.901786,138.62
0.605327,0.910714,143.31
0.605327,0.919643,139.114
0.605327,0.928571,144.679
0.605327,0.9375,149.358
0.605327,0.946429,154.314
0.605327,0.955357,150.993
0.605327,0.964286,156.281
0.605327,0.973214,159.281
0.605327,0.982143,157.281
0.605327,0.991071,160.341
0.605327,1,158.053
0.605327,1.00893,157.993
0.605327,1.01786,155.993
0.605327,1.02679,158.107
0.605327,1.03571,155.808
0.605327,1.04464,156.21
0.605327,1.05357,157.683
0.605327,1.0625,159.971
0.605327,1.07143,157.672
0.605327,1.08036,158.672
0.605327,1.08929,157.672
0.605327,1.09821,159.683
0.605327,1.10714,157.281
0.605327,1.11607,154.107
0.605327,1.125,156.118
0.605327,1.13393,155.83
0.605327,1.14286,152.129
0.605327,1.15179,150.841
0.605327,1.16071,150.841
0.605327,1.16964,156.243
0.605327,1.17857,150.83
0.605327,1.1875,151.118
0.605327,1.19643,151.716
0.605327,1.20536,156.004
0.605327,1.21429,152.004
0.605327,1.22321,155.993
0.605327,1.23214,158.281
0.605327,1.24107,155.982
0.605327,1.25,156.982
0.605327,1.25893,156.982
0.605327,1.26786,157.156
0.605327,1.27679,156.281
0.605327,1.28571,155.107
0.605327,1.29464,154.107
0.605327,1.30357,155.417
0.605327,1.3125,150.738
0.605327,1.32143,149.418
0.605327,1.33036,148.234
0.605327,1.33929,142.68
0.605327,1.34821,136.3
0.605327,1.35714,130.333
0.605327,1.36607,125.366
0.605327,1.375,120.388
0.605327,1.38393,117.399
0.605327,1.39286,115.111
0.605327,1.40179,107.834
0.605327,1.41071,107.133
0.605327,1.41964,100.443
0.605327,1.42857,102.454
0.605327,1.4375,98.878
0.605327,1.44643,93.188
0.605327,1.45536,91.199
0.605327,1.46429,89.025
0.605327,1.47321,86.851
0.605327,1.48214,87.449
0.605327,1.49107,85.449
0.605327,1.5,84.15
0.605327,1.50893,83.851
0.605327,1.51786,83.862
0.595642,0,250.227
0.595642,0.00892857,181.39
0.595642,0.0178571,95.597
0.595642,0.0267857,88.808
0.595642,0.0357143,96.27
0.595642,0.0446429,93.59
0.595642,0.0535714,98.095
0.595642,0.0625,99.796
0.595642,0.0714286,102.557
0.595642,0.0803571,107.606
0.595642,0.0892857,115.769
0.595642,0.0982143,119.975
0.595642,0.107143,134.024
0.595642,0.116071,83.53
0.595642,0.125,58.481
0.595642,0.133929,55.639
0.595642,0.142857,54.671
0.595642,0.151786,59.309
0.595642,0.160714,138.047
0.595642,0.169643,124.344
0.595642,0.178571,112.502
0.595642,0.1875,109.133
0.595642,0.196429,97.155
0.595642,0.205357,100.155
0.595642,0.214286,98.155
0.595642,0.223214,98.166
0.595642,0.232143,91.889
0.595642,0.241071,90.9
0.595642,0.25,94.9
0.595642,0.258929,92.911
0.595642,0.267857,89.21
0.595642,0.276786,90.21
0.595642,0.285714,90.221
0.595642,0.294643,87.221
0.595642,0.303571,85.922
0.595642,0.3125,86.21
0.595642,0.321429,85.221
0.595642,0.330357,86.221
0.595642,0.339286,86.221
0.595642,0.348214,88.221
0.595642,0.357143,86.933
0.595642,0.366071,84.933
0.595642,0.375,86.449
0.595642,0.383929,85.449
0.595642,0.392857,85.449
0.595642,0.401786,85.449
0.595642,0.410714,86.449
0.595642,0.419643,84.449
0.595642,0.428571,85.449
0.595642,0.4375,85.449
0.595642,0.446429,86.449
0.595642,0.455357,86.449
0.595642,0.464286,85.449
0.595642,0.473214,85.449
0.595642,0.482143,85.449
0.595642,0.491071,85.449
0.595642,0.5,86.449
0.595642,0.508929,85.449
0.595642,0.517857,86.449
0.595642,0.526786,86.449
0.595642,0.535714,87.449
0.595642,0.544643,88.449
0.595642,0.553571,88.851
0.595642,0.5625,88.851
0.595642,0.571429,90.851
0.595642,0.580357,93.199
0.595642,0.589286,96.188
0.595642,0.598214,98.177
0.595642,0.607143,100.166
0.595642,0.616071,103.856
0.595642,0.625,108.834
0.595642,0.633929,109.823
0.595642,0.642857,109.709
0.595642,0.651786,113.193
0.595642,0.660714,108.905
0.595642,0.669643,107.617
0.595642,0.678571,105.155
0.595642,0.6875,95.878
0.595642,0.696429,98.188
0.595642,0.705357,93.9
0.595642,0.714286,94.188
0.595642,0.723214,92.188
0.595642,0.732143,95.188
0.595642,0.741071,94.9
0.595642,0.75,95.188
0.595642,0.758929,92.188
0.595642,0.767857,95.889
0.595642,0.776786,91.878
0.595642,0.785714,91.889
0.595642,0.794643,95.889
0.595642,0.803571,92.889
0.595642,0.8125,96.177
0.595642,0.821429,100.166
0.595642,0.830357,103.155
0.595642,0.839286,103.856
0.595642,0.848214,104.535
0.595642,0.857143,105.41
0.595642,0.866071,116.111
0.595642,0.875,119.1
0.595642,0.883929,126.078
0.595642,0.892857,123.757
0.595642,0.901786,133.023
0.595642,0.910714,137.403
0.595642,0.919643,137.979
0.595642,0.928571,141.299
0.595642,0.9375,146.853
0.595642,0.946429,148.407
0.595642,0.955357,157.303
0.595642,0.964286,156.58
0.595642,0.973214,160.096
0.595642,0.982143,163.096
0.595642,0.991071,161.694
0.595642,1,155.808
0.595642,1.00893,154.808
0.595642,1.01786,152.808
0.595642,1.02679,153.808
0.595642,1.03571,155.808
0.595642,1.04464,158.509
0.595642,1.05357,151.395
0.595642,1.0625,159.107
0.595642,1.07143,155.281
0.595642,1.08036,160.281
0.595642,1.08929,158.281
0.595642,1.09821,152.281
0.595642,1.10714,157.406
0.595642,1.11607,157.004
0.595642,1.125,152.716
0.595642,1.13393,154.613
0.595642,1.14286,148.439
0.595642,1.15179,149.738
0.595642,1.16071,152.738
0.595642,1.16964,152.738
0.595642,1.17857,150.015
0.595642,1.1875,153.015
0.595642,1.19643,150.015
0.595642,1.20536,154.716
0.595642,1.21429,155.004
0.595642,1.22321,155.808
0.595642,1.23214,156.096
0.595642,1.24107,157.096
0.595642,1.25,158.096
0.595642,1.25893,156.21
0.595642,1.26786,156.808
0.595642,1.27679,156.808
0.595642,1.28571,158.395
0.595642,1.29464,159.58
0.595642,1.30357,156.303
0.595642,1.3125,153.613
0.595642,1.32143,151.108
0.595642,1.33036,146.522
0.595642,1.33929,140.968
0.595642,1.34821,137.403
0.595642,1.35714,132.621
0.595642,1.36607,126.54
0.595642,1.375,117.16
0.595642,1.38393,117.171
0.595642,1.39286,109.883
0.595642,1.40179,111.193
0.595642,1.41071,99.617
0.595642,1.41964,95.927
0.595642,1.42857,99.166
0.595642,1.4375,103.465
0.595642,1.44643,89.889
0.595642,1.45536,91.9
0.595642,1.46429,89.737
0.595642,1.47321,89.21
0.595642,1.48214,89.509
0.595642,1.49107,84.221
0.595642,1.5,84.335
0.595642,1.50893,84.449
0.595642,1.51786,83.862
0.585956,0,104.804
0.585956,0.00892857,87.87
0.585956,0.0178571,92.27
0.585956,0.0267857,93.27
0.585956,0.0357143,94.074
0.585956,0.0446429,97.867
0.585956,0.0535714,101.155
0.585956,0.0625,99.856
0.585956,0.0714286,108.845
0.585956,0.0803571,111.193
0.585956,0.0892857,111.584
0.585956,0.0982143,122.551
0.585956,0.107143,136.094
0.585956,0.116071,95.219
0.585956,0.125,57.421
0.585956,0.133929,57.813
0.585956,0.142857,58.144
0.585956,0.151786,60.754
0.585956,0.160714,141.497
0.585956,0.169643,130.621
0.585956,0.178571,118.078
0.585956,0.1875,111.834
0.585956,0.196429,105.155
0.585956,0.205357,104.155
0.585956,0.214286,99.155
0.585956,0.223214,100.867
0.585956,0.232143,92.476
0.585956,0.241071,89.9
0.585956,0.25,93.9
0.585956,0.258929,91.911
0.585956,0.267857,89.21
0.585956,0.276786,89.221
0.585956,0.285714,88.221
0.585956,0.294643,87.221
0.585956,0.303571,91.21
0.585956,0.3125,86.21
0.585956,0.321429,88.221
0.585956,0.330357,86.221
0.585956,0.339286,86.221
0.585956,0.348214,87.221
0.585956,0.357143,85.933
0.585956,0.366071,83.933
0.585956,0.375,86.449
0.585956,0.383929,86.449
0.585956,0.392857,85.449
0.585956,0.401786,84.449
0.585956,0.410714,85.449
0.585956,0.419643,85.449
0.585956,0.428571,85.449
0.585956,0.4375,85.449
0.585956,0.446429,86.449
0.585956,0.455357,85.449
0.585956,0.464286,84.449
0.585956,0.473214,85.449
0.585956,0.482143,85.449
0.585956,0.491071,85.449
0.585956,0.5,86.449
0.585956,0.508929,86.449
0.585956,0.517857,86.449
0.585956,0.526786,85.449
0.585956,0.535714,88.449
0.585956,0.544643,88.449
0.585956,0.553571,90.449
0.585956,0.5625,92.449
0.585956,0.571429,89.15
0.585956,0.580357,88.911
0.585956,0.589286,91.199
0.585956,0.598214,95.188
0.585956,0.607143,98.889
0.585956,0.616071,99.867
0.585956,0.625,104.144
0.585956,0.633929,109.834
0.585956,0.642857,109.008
0.585956,0.651786,110.595
0.585956,0.660714,109.894
0.585956,0.669643,108.905
0.585956,0.678571,97.557
0.585956,0.6875,101.166
0.585956,0.696429,99.476
0.585956,0.705357,94.188
0.585956,0.714286,98.188
0.585956,0.723214,94.188
0.585956,0.732143,92.9
0.585956,0.741071,93.9
0.585956,0.75,94.9
0.585956,0.758929,93.188
0.585956,0.767857,94.188
0.585956,0.776786,94.889
0.585956,0.785714,93.889
0.585956,0.794643,97.889
0.585956,0.803571,95.889
0.585956,0.8125,94.889
0.585956,0.821429,95.878
0.585956,0.830357,99.454
0.585956,0.839286,101.155
0.585956,0.848214,102.845
0.585956,0.857143,105.133
0.585956,0.866071,109.133
0.585956,0.875,109.122
0.585956,0.883929,116.1
0.585956,0.892857,120.067
0.585956,0.901786,127.045
0.585956,0.910714,129.621
0.585956,0.919643,135.876
0.585956,0.928571,142.555
0.585956,0.9375,142.864
0.585956,0.946429,143.532
0.585956,0.955357,152.428
0.585956,0.964286,155.292
0.585956,0.973214,155.395
0.585956,0.982143,159.096
0.585956,0.991071,160.096
0.585956,1,158.808
0.585956,1.00893,158.808
0.585956,1.01786,157.808
0.585956,1.02679,156.808
0.585956,1.03571,155.808
0.585956,1.04464,156.808
0.585956,1.05357,154.107
0.585956,1.0625,156.004
0.585956,1.07143,158.993
0.585956,1.08036,156.281
0.585956,1.08929,156.281
0.585956,1.09821,156.281
0.585956,1.10714,155.694
0.585956,1.11607,153.004
0.585956,1.125,152.716
0.585956,1.13393,152.613
0.585956,1.14286,150.738
0.585956,1.15179,149.336
0.585956,1.16071,145.635
0.585956,1.16964,149.45
0.585956,1.17857,150.325
0.585956,1.1875,153.439
0.585956,1.19643,151.026
0.585956,1.20536,153.015
0.585956,1.21429,155.303
0.585956,1.22321,153.808
0.585956,1.23214,154.509
0.585956,1.24107,155.096
0.585956,1.25,155.096
0.585956,1.25893,152.808
0.585956,1.26786,155.808
0.585956,1.27679,157.096
0.585956,1.28571,155.281
0.585956,1.29464,153.993
0.585956,1.30357,150.716
0.585956,1.3125,148.026
0.585956,1.32143,147.108
0.585956,1.33036,142.348
0.585956,1.33929,136.37
0.585956,1.34821,136.702
0.585956,1.35714,130.746
0.585956,1.36607,123.138
0.585956,1.375,118.861
0.585956,1.38393,118.171
0.585956,1.39286,109.883
0.585956,1.40179,110.193
0.585956,1.41071,104.916
0.585956,1.41964,96.927
0.585956,1.42857,97.166
0.585956,1.4375,95.166
0.585956,1.44643,95.177
0.585956,1.45536,94.9
0.585956,1.46429,93.025
0.585956,1.47321,89.21
0.585956,1.48214,88.922
0.585956,1.49107,86.221
0.585956,1.5,85.335
0.585956,1.50893,84.449
0.585956,1.51786,83.862
0.576271,0,105.355
0.576271,0.00892857,90.552
0.576271,0.0178571,96.715
0.576271,0.0267857,93.547
0.576271,0.0357143,93.536
0.576271,0.0446429,100.155
0.576271,0.0535714,99.557
0.576271,0.0625,104.144
0.576271,0.0714286,108.133
